index,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_Daily_Adj._Open-Adj._Close_P_Delta,AAPL_AfterHours_Adj._Close-Adj._Open_P_Delta,AAPL_Adj._Open,AAPL_Adj._High,AAPL_Adj._Low,AAPL_Adj._Close,AAPL_Adj._Volume,AAPL_25-day_Adj._Close_MA,AAPL_100-day_Adj._Close_MA,GOOGL_Daily_Adj._Open-Adj._Close_P_Delta,GOOGL_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOGL_Adj._Open,GOOGL_Adj._High,GOOGL_Adj._Low,GOOGL_Adj._Close,GOOGL_Adj._Volume,GOOGL_25-day_Adj._Close_MA,GOOGL_100-day_Adj._Close_MA,GOOG_Daily_Adj._Open-Adj._Close_P_Delta,GOOG_AfterHours_Adj._Close-Adj._Open_P_Delta,GOOG_Adj._Open,GOOG_Adj._High,GOOG_Adj._Low,GOOG_Adj._Close,GOOG_Adj._Volume,GOOG_25-day_Adj._Close_MA,GOOG_100-day_Adj._Close_MA,AOSL_Daily_Adj._Open-Adj._Close_P_Delta,AOSL_AfterHours_Adj._Close-Adj._Open_P_Delta,AOSL_Adj._Open,AOSL_Adj._High,AOSL_Adj._Low,AOSL_Adj._Close,AOSL_Adj._Volume,AOSL_25-day_Adj._Close_MA,AOSL_100-day_Adj._Close_MA,MSFT_Daily_Adj._Open-Adj._Close_P_Delta,MSFT_AfterHours_Adj._Close-Adj._Open_P_Delta,MSFT_Adj._Open,MSFT_Adj._High,MSFT_Adj._Low,MSFT_Adj._Close,MSFT_Adj._Volume,MSFT_25-day_Adj._Close_MA,MSFT_100-day_Adj._Close_MA,FB_Daily_Adj._Open-Adj._Close_P_Delta,FB_AfterHours_Adj._Close-Adj._Open_P_Delta,FB_Adj._Open,FB_Adj._High,FB_Adj._Low,FB_Adj._Close,FB_Adj._Volume,FB_25-day_Adj._Close_MA,FB_100-day_Adj._Close_MA,ORCL_Daily_Adj._Open-Adj._Close_P_Delta,ORCL_AfterHours_Adj._Close-Adj._Open_P_Delta,ORCL_Adj._Open,ORCL_Adj._High,ORCL_Adj._Low,ORCL_Adj._Close,ORCL_Adj._Volume,ORCL_25-day_Adj._Close_MA,ORCL_100-day_Adj._Close_MA,INTC_Daily_Adj._Open-Adj._Close_P_Delta,INTC_AfterHours_Adj._Close-Adj._Open_P_Delta,INTC_Adj._Open,INTC_Adj._High,INTC_Adj._Low,INTC_Adj._Close,INTC_Adj._Volume,INTC_25-day_Adj._Close_MA,INTC_100-day_Adj._Close_MA,IBM_Daily_Adj._Open-Adj._Close_P_Delta,IBM_AfterHours_Adj._Close-Adj._Open_P_Delta,IBM_Adj._Open,IBM_Adj._High,IBM_Adj._Low,IBM_Adj._Close,IBM_Adj._Volume,IBM_25-day_Adj._Close_MA,IBM_100-day_Adj._Close_MA
1876533,-0.0037426739,0.0014195951,0.0071343915,57.1165877643,57.4515512299,56.9198631893,57.1976701905,49747600,55.6925464176,57.2870519281,-0.002660152,0.0004790158,461.9259210664,464.8649937021,459.5686443791,460.6971278997,3009100,447.7188251223,425.1433367524,0,0,0,0,0,0,0,0,0,-0.0050697085,0.0050955414,7.89,7.93,7.85,7.85,41400,7.6924,8.1392,-0.016510732,-0.0005595971,33.0325331069,33.077982382,32.2598954311,32.4871418063,37285100,31.4788950886,28.8891247021,0.0106181267,0.0037523452,26.37,26.78,26.3,26.65,21518500,24.76224,25.89367,0.0028063611,-0.0062189055,30.5360772404,30.8883799713,30.5170338495,30.6217724993,22357000,30.1849839926,31.5717550499,-0.0061728395,-0.0281573499,21.7037902624,21.8199010745,21.4715686382,21.5698162484,44084200,21.5533106499,20.5367863744,-0.0008730485,0.0191210486,175.5391637149,175.692417915,174.0156366675,175.3859095149,6868400,176.5751621072,183.2237373501
1877973,-0.018817825,-0.0037426739,0.0031082227,57.6057407617,57.8037945568,57.2375467935,57.3901412612,54719700,55.6902495252,57.2762787398,-0.0090425358,-0.026430799,460.9178091214,461.4243728351,452.9933470662,456.749943319,7261700,448.4952217844,425.7447432366,0,0,0,0,0,0,0,0,0,-0.010139417,-0.0012804097,7.89,7.89,7.75,7.81,55000,7.7208,8.1362,-0.0078387458,-0.085778781,32.4689620963,32.6234896315,32.0144693458,32.214446156,49547100,31.4948932334,28.9641747831,-0.0213084112,-0.0137509549,26.75,26.77,26.12,26.18,24806900,24.85864,25.88277,0.0015644556,0.0006248047,30.4313385907,30.9074233621,30.2885131593,30.4789470678,23615600,30.1323597232,31.5513901935,-0.009629314,-0.0057649286,20.9624673851,21.0875097981,20.6855877563,20.7606132041,77863900,21.509867343,20.565387196,-0.0014122157,-0.0004040608,178.7394720098,181.1464644457,176.6840627387,178.4870533274,8393400,176.4594101114,183.2362849493
1879413,-0.0073347925,-0.018817825,0.0106130133,57.5685225988,57.6854939678,56.40545501,56.4852082161,67180400,55.6316840876,57.2483093325,0.0112653816,0.0060249967,444.6776773906,452.8729754907,439.1606468458,449.6871411252,14703800,448.8883954739,426.2787316075,0,0,0,0,0,0,0,0,0,0.008974359,-0.0038119441,7.8,7.94,7.75,7.87,30900,7.7372,8.1337,-0.0308641975,0.0095541401,29.4511302329,29.6965563182,28.1967302415,28.5421447319,248428500,31.374361756,29.0025018498,0.0023625097,0.0042115838,25.82,26.1077,25.6,25.881,46539700,24.94468,25.86768,-0.0053075242,-0.0021971124,30.4979904587,30.4979904587,30.0028622964,30.3361216364,28512000,30.0463255103,31.5292176729,-0.0030289918,0.0013020833,20.6409297516,20.6766561553,20.3729817237,20.5784085451,45866700,21.4402008557,20.5890689934,-0.0220807438,-0.0007233647,178.4149337039,178.4870533274,174.2049506793,174.4753992676,6997600,176.0905182369,183.1940894756
1883733,-0.0164553991,-0.0073347925,-0.0007271704,57.0846864819,57.1232338648,56.5540618173,56.6659821499,51949100,55.6117989548,57.2279574392,0.0096452328,0,452.3965046709,457.7480242994,449.8887635142,456.7599742836,5800500,449.6038038711,426.8350489057,0,0,0,0,0,0,0,0,0,0.0038265306,0,7.84,7.89,7.81,7.87,42100,7.7444,8.1317,0.0097791798,-0.0031240237,28.8148403822,29.0966258875,28.7239418321,29.0966258875,79040700,31.2874627421,29.0424014399,0.0021161985,0.0021117297,25.99,26.13,25.72,26.045,27526300,25.04128,25.85943,0.0025165146,0,30.2694697684,30.3742084181,30.1837745095,30.3456433318,16760100,29.9788838427,31.5037256796,-0.0130039012,0.0035133948,20.6052033479,20.6498613525,20.3015289162,20.3372553199,35890900,21.3633890877,20.6072422808,0.0035677353,0.0006182699,174.3491899264,176.5037636799,174.2413710892,174.9712216795,3398000,175.7980731634,183.1282272949
1885173,0.0035996628,-0.0164553991,0.0475906346,56.6247763267,56.7523814565,55.6557748727,55.6929930355,92348900,55.5426263408,57.2020613333,-0.0075765894,0.0038282806,456.7599742836,457.9135352157,451.1777424688,453.2992914874,4087300,449.9558907295,427.3496373911,0,0,0,0,0,0,0,0,0,-0.0025412961,0.0012738854,7.87,7.89,7.83,7.85,53000,7.7596,8.1296,-0.0028204325,0.0067567568,29.0057273374,29.1238954526,28.8239302372,28.9239186424,65810400,31.1718397864,29.0806642368,0.0011494253,0.0072713356,26.1,26.3,25.97,26.13,28221600,25.1256,25.84823,0.0062754942,0.0096663548,30.3456433318,30.6503375855,30.2885131593,30.5360772404,16771000,29.9000890339,31.4843115349,-0.0043763676,0.0079120879,20.4087081274,20.5337505404,20.2211445078,20.3193921181,28521400,21.279432039,20.6256793615,0.0039647804,0.0049748692,175.0794011148,177.0807206682,174.9802366324,175.7735524914,2863800,175.5074310805,183.0838484213
1886613,-0.0049920581,0.0035996628,0.0004313182,58.343457918,59.0957964955,57.8556341408,58.5534746941,147984200,55.5890958755,57.2192020526,-0.0048056786,-0.0100011075,455.0346483678,456.5593549911,451.7444919702,452.8478980791,4152800,450.0016319282,427.8346846856,0,0,0,0,0,0,0,0,0,-0.0089058524,0.0025673941,7.86,7.86,7.75,7.79,48500,7.7612,8.1262,-0.0023411893,-0.0106382979,29.1193505251,29.2602432777,28.9875476274,29.0511766125,52803100,31.0620343378,29.1188454242,0.007218845,0.2653715579,26.32,26.53,26.05,26.51,82635600,25.2176,25.83553,0.0003088326,0.0006174745,30.8312497987,31.0026403164,30.7550762353,30.8407714941,20003600,29.828549666,31.4642450857,0,-0.0034888792,20.4801609348,20.5426821414,20.2122129069,20.4801609348,33432700,21.1888656055,20.6443968543,0.0033682062,-0.0015767255,176.648002927,177.8650215743,176.5677698458,177.2429898212,2957900,175.2095770353,183.035499389
1888053,0.013071445,-0.0049920581,-0.0072976055,58.578729876,58.6717752831,57.9287412464,58.2863014537,57373400,55.6715075218,57.2474296424,-0.0069025697,-0.0007998198,448.3189175501,449.8135312795,444.411856828,445.2243649627,5996100,449.7412280865,428.1666895528,0,0,0,0,0,0,0,0,0,-0.0038412292,-0.0089974293,7.81,7.83,7.76,7.78,115700,7.7736,8.1224,-0.0072738773,-0.0041414463,28.7421215421,28.7693911072,28.4057969068,28.5330548769,63213000,30.9456841937,29.1500398088,0.0242659115,-0.0171425245,33.545,34.88,32.75,34.359,365457900,25.6196,25.90192,-0.001234187,-0.000308928,30.859814885,30.859814885,30.4408602861,30.8217281033,21050300,29.7680102709,31.4400043981,0.009190372,-0.0052038161,20.4087081274,20.5962717469,20.3819133246,20.5962717469,114558100,21.1195563823,20.6621518134,0.004686704,-0.0031944022,176.96352628,178.3428140803,176.3865692916,177.7929019508,3014300,175.0393747237,182.9721902796
1889493,0.0158575318,0.013071445,-0.0004308488,57.8609510212,58.6239233595,57.7333458914,58.617277259,50038100,55.7999208174,57.2643184355,-0.0018489498,-0.0005082736,444.8682657185,446.3729104125,442.3655400441,444.0457266191,3551800,449.7534658633,428.4011432891,0,0,0,0,0,0,0,0,0,0.0025940337,-0.0051746442,7.71,7.78,7.7,7.73,29600,7.7764,8.1165,0.0115163148,-0.004743833,28.4148867618,28.7421215421,28.3648925592,28.7421215421,38633600,30.8776920782,29.1815192745,0.0071068996,0.001764187,33.77,34.73,33.56,34.01,136028900,26.024,25.96682,0.0055624227,-0.0046097111,30.8122064078,31.0407270981,30.6217724993,30.9835969256,17308500,29.7473337042,31.4134934468,0.0139494333,-0.0038693035,20.4890925358,20.7749037656,20.453366132,20.7749037656,110474500,21.0865094588,20.6795694508,0.0038659138,-0.0026349126,177.2249599153,177.9281262449,175.7915823973,177.910096339,2485100,175.0393747237,182.8980288483
1893813,0.0074673304,0.0158575318,0.0048460216,58.592022077,59.8135753504,58.5122688709,59.521146928,62014400,55.9822366465,57.2974843764,-0.0029720872,0.0036156732,443.820029915,448.7953883699,441.8088215073,442.5009580665,3780000,449.7803488485,428.656381184,0,0,0,0,0,0,0,0,0,-0.0013003901,-0.00390625,7.69,7.69,7.6,7.68,37400,7.778,8.1097,0.0022243406,0.0076093849,28.605773717,28.7239418321,28.5421447319,28.6694027021,28870700,30.8149720787,29.214618813,0.0399178163,0.006209427,34.07,35.63,34.01,35.43,124718800,26.46,26.046595,0.0027786354,0.0036945813,30.8407714941,31.0026403164,30.6312941947,30.926466753,16119300,29.8410404903,31.3826170942,0.003021148,0.0025817556,20.6945193572,20.8106301693,20.6052033479,20.7570405637,85543100,21.0523907433,20.6946848143,-0.0031499263,0.0039753326,177.441318786,177.7658570919,176.2693749033,176.8823917035,2113700,175.0664195826,182.7969897052
1895253,-0.0054067122,0.0074673304,0.0036839319,59.8095876901,60.7652969431,59.7125546227,60.2562056442,77355600,56.2522278335,57.33150452,0.0061662865,0.0023234409,444.1008969245,449.1916114727,441.7987905427,446.8393502677,3507600,450.2042574137,428.9489041744,0,0,0,0,0,0,0,0,0,-0.0013071895,-0.002617801,7.65,7.67,7.6,7.64,20600,7.7848,8.1029,0.0022026432,0.0037676609,28.8875592223,29.1966142927,28.6784925571,28.9511882074,45799500,30.7471617603,29.2500848101,0.0554558205,0.0088500279,35.65,37.96,35.32,37.627,173582800,27.00768,26.137085,-0.0015337423,0.000921659,31.0407270981,31.1454657478,30.9359884484,30.993118621,18340700,29.9360854163,31.3516484404,0.0034334764,-0.000427716,20.8106301693,20.9892621879,20.7927669674,20.8820829767,28855200,21.0452454625,20.7098118109,-0.0049748718,-0.0077547064,177.5855580331,178.3428140803,176.5217935858,176.7020926446,2663200,175.1554873176,182.6848153056
1896693,0.0020258794,-0.0054067122,0.0071215168,60.4781854012,60.7908844301,59.7391390247,60.1511972562,80739400,56.5175401658,57.3629719608,-0.0058679269,0.0081667136,447.8775551065,449.6425033326,444.4620116511,445.2494423743,4342600,450.6365919891,429.2309247449,0,0,0,0,0,0,0,0,0,0.0039370079,0.0052287582,7.62,7.73,7.62,7.65,23900,7.782,8.0958,-0.0040663122,0.0069095477,29.0602664675,29.1329853076,28.8239302372,28.9420983524,43898400,30.6806240216,29.2867238186,-0.0305584826,0.0135869565,37.96,38.31,36.33,36.8,154828700,27.50968,26.225485,-0.0070595457,0.0083462133,31.0216837073,31.1835525296,30.4218168953,30.8026847124,30540500,30.0314805948,31.3209570548,-0.0014976466,0.0032140561,20.8731513758,20.9535357842,20.7749037656,20.8418907725,27679200,21.0257745725,20.7272799228,0.0028279089,0.008254717,175.3318197972,177.51334826,175.3318197972,175.8276422091,3810000,175.1576509063,182.5552820022
1898133,0.0098906137,0.0020258794,0.0029211082,60.5795650183,60.7187742395,60.2482303236,60.7022919103,51562700,56.8291412589,57.3918298675,0.010301676,-0.0008626219,448.8856670515,453.6754526609,448.8856670515,453.5099417445,4272500,451.2498851664,429.5789992175,0,0,0,0,0,0,0,0,0,-0.0013003901,-0.00390625,7.69,7.69,7.64,7.68,44700,7.7832,8.09,-0.0121646912,0.0006315125,29.1420751626,29.1693447276,28.7239418321,28.7875708172,42557900,30.5831807759,29.3229911823,0.0050670241,0.004561338,37.3,38.29,36.92,37.489,106066500,28.04284,26.318975,0.0039852851,-0.0039694656,31.059770489,31.259726093,30.8502931896,31.1835525296,15797000,30.135281107,31.292461855,-0.0089705254,-0.000862069,20.9088777795,20.980330587,20.5605453432,20.72131416,37832700,20.9970148175,20.7425689328,-0.0042715484,-0.0015831674,177.279049633,177.7478271861,176.161195468,176.5217935858,2877700,175.1919077275,182.4353822124
1899573,0.0102433881,0.0098906137,0.0046482466,60.8796098718,61.522952401,60.7001651581,61.4817465778,68695900,57.1947299556,57.4409469285,0.0034645356,-0.0013016094,453.1187341241,454.9042458276,451.804677758,454.6885800882,3424300,451.8417120794,429.975021701,0,0,0,0,0,0,0,0,0,0.0052287582,0,7.65,7.73,7.62,7.69,15000,7.7848,8.0837,0.0063111392,0.0003135779,28.8057505272,28.9966374824,28.6921273396,28.9875476274,29199900,30.4839195592,29.360897197,0.0103558152,0.0099868594,37.66,38.49,37.5,38.05,73058500,28.57844,26.421175,-0.001532802,0.000614062,31.059770489,31.1359440524,30.9217059053,31.0121620118,18998100,30.22046429,31.266521112,0.0017256255,0.0002474566,20.7034509581,20.7391773618,20.5426821414,20.7391773618,36242100,20.9673619024,20.7584790002,-0.0017391304,0,176.2423300445,176.2423300445,174.1882730163,175.9358216444,3874000,175.1742384198,182.3054052368
1903893,-0.0059185505,0.0102433881,-0.0030461178,61.7675288997,62.5624025204,61.4299069939,62.400237668,79713900,57.5824368749,57.4993545326,-0.0004307536,-0.0003425414,454.0967531752,454.1644621864,450.9921696232,453.901149365,2616700,452.3358373969,430.3747054865,0,0,0,0,0,0,0,0,0,0,-0.0013003901,7.69,7.69,7.68,7.69,32900,7.7868,8.0765,-0.0062695925,-0.0047318612,28.9966374824,29.0875360325,28.7603012522,28.8148403822,30984000,30.3804770092,29.3970309996,0.0197501952,-0.0020158718,38.43,39.32,38.25,39.189,79994800,29.1508,26.542265,0.0058300092,-0.0009151922,31.0312054027,31.326377961,30.993118621,31.2121176159,11151300,30.3037810384,31.2412045639,-0.0033043478,-0.0019193858,20.7443094089,20.7623479388,20.6090204345,20.6757629952,20869000,20.92874166,20.7736221962,0.0017421603,-0.01657289,175.9358216444,176.5848982564,175.205610456,176.2423300445,2490900,175.3325409934,182.164943613
1905333,0.0025442001,-0.0059185505,-0.003116604,62.2101591935,62.7245673728,61.4325654341,61.8419652254,83714400,57.880341684,57.5466997384,-0.0089754502,-0.0017065037,453.7456694132,456.2629399864,449.2517972604,449.6730977747,3009100,452.5101755621,430.7510171245,0,0,0,0,0,0,0,0,0,-0.0065104167,-0.002621232,7.68,7.68,7.62,7.63,21900,7.778,8.068,0.0009508716,-0.0012666244,28.6784925571,28.7875708172,28.5239650219,28.7057621221,36331500,30.2793978215,29.4300878756,-0.0143185886,0.0015564202,39.11,39.25,37.94,38.55,63950800,29.7004,26.657365,0.0076335878,-0.006969697,31.1835525296,31.626311367,31.1359440524,31.4215949153,18620900,30.4182414758,31.2111059835,-0.0034965035,-0.0039473684,20.6360782294,20.6811745542,20.4827507251,20.5639241097,28843300,20.897937745,20.787691246,-0.0066056382,-0.0022763511,173.3214852908,173.5468591144,171.5275096551,172.176586267,5938500,175.322083648,181.9502642872
1906773,-0.0061333822,0.0025442001,0.0041804427,61.6492283106,62.0745787431,61.37939663,61.8060762826,74714500,58.1275234541,57.5789503535,-0.0049048087,0.0054342334,448.9057289808,450.6160084497,445.9215170043,446.7039322452,2755600,452.6774920521,431.1339391681,0,0,0,0,0,0,0,0,0,0,0.0026281209,7.61,7.64,7.55,7.61,17400,7.7668,8.0598,0.0165821179,0.0055203817,28.6694027021,29.1784345826,28.4057969068,29.1448021191,38078600,30.2111511901,29.4684379442,0.0067340067,0.0066889632,38.61,38.94,37.7,38.87,68854800,30.2788,26.779615,0.0015257858,0.0027422303,31.2025959204,31.4215949153,31.1169006616,31.2502043976,17416900,30.5262257025,31.178914088,-0.0004403347,0.0022026432,20.4827507251,20.5521990653,20.3384424857,20.4737314601,23350900,20.8694567071,20.8032917089,-0.0054852321,0.004719983,171.7846519128,172.0836441867,170.3802942626,170.8423732314,3901700,175.2503246226,181.7301393637
1908213,-0.0091357056,-0.0061333822,-0.0051408863,62.0644530448,62.0972343902,61.2743557186,61.6837880333,63944300,58.3575317005,57.5940540218,-0.003160281,-0.0023525194,449.1314256849,449.3069675659,444.0181414664,447.7120441902,2973000,452.8024778713,431.5596031521,0,0,0,0,0,0,0,0,0,-0.001310616,0,7.63,7.63,7.56,7.62,18800,7.7576,8.0485,0.0201612903,-0.0036485254,29.3056925528,30.0601505186,29.1329853076,29.8965331284,59034400,30.1704286396,29.5137185077,-0.0150779453,0.0012973534,39.13,39.19,38.43,38.54,41301000,30.8396,26.900115,0.0033424491,-0.0033313144,31.3358996564,31.5168118696,31.1883133773,31.4406383061,14204600,30.6190626885,31.1514721062,-0.0131868132,-0.0017817372,20.5188277849,20.5458855798,20.2121727763,20.2482498361,34792500,20.8304558952,20.8176549339,-0.0080232251,0.0003724791,171.6487463337,172.029281955,169.2386873986,170.2715697994,4547600,175.0926287893,181.5196508048
1909653,0.0229829707,-0.0091357056,0.0053031137,61.3666786915,61.6101972578,60.6990096555,60.8060507836,66716300,58.5704015126,57.6020044136,-0.0001684333,-0.0039420042,446.6587929044,449.1464721318,446.3779258948,446.5835606697,2644700,452.7406871292,431.9562776483,0,0,0,0,0,0,0,0,0,-0.0157480315,-0.0026666667,7.62,7.68,7.5,7.5,29700,7.7576,8.0329,-0.0021361001,-0.0073394495,29.7874548683,29.9056229835,29.514759218,29.7238258832,26800700,30.1155259153,29.5565497645,-0.0023322104,-0.0077922078,38.59,38.74,38.01,38.5,43532300,31.4048,27.019615,0.000303859,-0.0033414338,31.3358996564,31.526333565,31.1359440524,31.3454213519,11646000,30.6894999088,31.1263977919,0.0044622936,-0.001332741,20.2121727763,20.3384424857,20.1219801267,20.3023654259,25145400,20.7829732387,20.8336211358,-0.0009574468,-0.0045256096,170.3349924029,171.3859955476,169.4289552093,170.1719057081,3249600,174.8703659085,181.3061017385
1913973,0.0395591795,0.0229829707,0.0076600479,61.1285121817,62.7060308058,61.0977378574,62.5334269869,91108500,58.8649673795,57.6304107396,-0.0015672567,0.0014906664,444.8231263777,444.8732812008,442.1899981631,444.1259743361,2751200,452.3478745544,432.311383827,0,0,0,0,0,0,0,0,0,0.0147058824,-0.0052700922,7.48,7.63,7.46,7.59,35200,7.7488,8.0158,0.0126309304,-0.003894185,29.505669363,29.9692519685,29.505669363,29.8783534184,25493700,30.0626229592,29.5997075264,0.0005235602,0.0005232862,38.2,38.5,38.1,38.22,31161000,31.9452,27.143215,0.0134105456,0.0042105263,31.2406827021,31.7453325599,31.1835525296,31.659637301,11746400,30.7552426144,31.1037542435,0.0071174377,0.0022084806,20.275307631,20.4737314601,20.2482498361,20.4196158704,23520400,20.7714412031,20.8504059017,0.0113387174,0.0023798191,169.4017740935,171.7447862762,169.329291118,171.322572944,3026500,174.6923267267,181.0895225457
1915413,0.00124528,0.0395591795,0.0169740793,63.0124360348,66.1862054805,62.6257499598,65.5051563035,220485300,59.2395891921,57.6876760965,-0.006292074,-0.0032680851,444.7880180015,445.6256035478,439.4565603023,441.9893788706,2836700,451.8665888716,432.6624174341,0,0,0,0,0,0,0,0,0,0,0.0463576159,7.55,7.6,7.49,7.55,66900,7.736,8.0003,-0.0086127345,-0.0027924294,29.7620015821,29.7986204705,29.4873599188,29.505669363,39464100,29.9939036553,29.6409891729,-0.0319299163,-0.0051054864,38.24,38.32,36.77,37.019,65379200,32.40676,27.256005,-0.0041928721,0.0003007519,31.792941037,31.859592905,31.526333565,31.659637301,12738700,30.8259176493,31.1139770819,-0.0074922874,-0.0053285968,20.4647121952,20.4737314601,20.1941342463,20.3113846908,26099200,20.7573662406,20.867347147,-0.0059090429,0.0008491668,171.7302896811,172.1380064183,169.9363360377,170.7155280243,3542900,174.6227058553,180.891998235
1916853,0.0030014907,0.00124528,-0.0041725176,66.6170460207,67.4693610025,66.0176157038,66.7000028949,189093100,59.6706182145,57.7447686167,-0.0097453237,-0.0061737621,440.5449199643,441.4777996746,434.922564291,436.251667104,4160200,451.1407482712,432.9608386318,0,0,0,0,0,0,0,0,0,-0.0569620253,-0.0040268456,7.9,7.9,7.41,7.45,111600,7.7192,7.9848,0.0065339141,-0.0108191654,29.423276864,30.5401529615,29.0204690911,29.6155260283,48519600,29.916852821,29.6821054763,-0.0048873201,-0.0079126876,36.83,37.55,36.62,36.65,48423900,32.84076,27.365205,0.0093205051,-0.0098302055,31.6691589964,32.0405051182,31.6405939102,31.9643315547,19684400,30.9150407185,31.1302821425,0.0075892857,-0.0128489145,20.2031535113,20.50980852,20.1580571865,20.3564810156,23202500,20.7409865947,20.8821732883,-0.0055679287,-0.0069322242,170.8604939752,171.1739828442,169.7007663674,169.9091549219,2892300,174.4865732387,180.6880253933
1918293,0.0043586924,0.0030014907,0.004498805,66.4216959621,67.2216945926,65.4400351572,66.621060063,122573500,60.063621422,57.798866635,-0.0055295914,0.001884466,433.5583531017,433.7990962528,430.3283824919,431.1609525559,3734600,449.925396597,433.2117130571,0,0,0,0,0,0,0,0,0,0.0053908356,-0.0040214477,7.42,7.51,7.42,7.46,63300,7.7024,7.9688,-0.0065625,0,29.2951107545,29.4598957524,28.2331629896,29.1028615901,33338000,29.7834813805,29.7189076487,0.0055005501,0.011214442,36.36,37.07,36.0201,36.56,56521100,33.27076,27.479495,-0.0153429603,-0.0039718912,31.6501156056,31.6501156056,30.9835969256,31.1645091387,19574600,30.9481762186,31.1455132105,-0.0112208259,0.0013617794,20.0949223318,20.2121727763,19.815325118,19.8694407078,40451200,20.6786877976,20.8937217579,-0.0023626698,-0.0013456053,168.7313065702,169.4289552093,168.0245975592,168.332650205,3692400,174.2675475369,180.4803117701
1919733,0.0067414839,0.0043586924,0.0040013537,66.9207752215,67.2940811554,66.7481714025,67.2124622953,90576500,60.4844172517,57.8621057413,-0.0050761657,0.0009359231,431.9734606907,432.555256639,429.5961220741,429.7806918232,3346800,448.5994635688,433.4348418343,0,0,0,0,0,0,0,0,0,0,0.001345895,7.43,7.55,7.41,7.43,84700,7.688,7.9533,0.0003145643,-0.0012578616,29.1028615901,29.2859560323,28.9838502027,29.1120163122,32866300,29.6510215201,29.755846508,0.0029753854,0.0094390507,36.97,37.49,36.9,37.08,45840800,33.71756,27.598245,-0.0058282209,-0.0003085467,31.0407270981,31.2787694839,30.7550762353,30.859814885,19504100,30.9923568854,31.1549940401,-0.0065729828,0.0075290897,19.8964985027,20.0137489471,19.7431709983,19.7657191607,30079000,20.6154555151,20.8987911798,-0.0010779347,-0.0002158196,168.1061409066,168.9396951247,167.9249334679,167.9249334679,3426400,174.0585368282,180.2539841807
1924053,-0.0169508152,0.0067414839,0.0038799386,67.4814031294,68.7391363836,67.43591065,67.9363279235,127629600,60.9292230078,57.9445410767,0.0092572081,0.0031190435,430.1829335048,437.3500577307,430.0525309646,434.1652264616,3618100,447.4150072657,433.7507670652,0,0,0,0,0,0,0,0,0,-0.0120967742,0.0027210884,7.44,7.48,7.35,7.35,63200,7.6656,7.9381,-0.0115554156,0.001497149,29.0753974238,29.2676465881,28.7275179836,28.7394191223,27902500,29.4854780621,29.7871183909,0.0101522843,0.014281936,37.43,38.28,37.14,37.81,57609600,34.17876,27.715445,-0.0104938272,0,30.8502931896,31.1359440524,30.4789470678,30.526555545,13385600,30.9942612244,31.1572058981,0.009057971,0.0013464991,19.9145370326,20.4737314601,19.8874792377,20.0949223318,43412200,20.5639623032,20.9065774804,-0.0057744199,0.0007599197,167.8886919801,168.9759366125,166.6915450362,166.9192321829,3248900,173.7397026314,180.0307903774
1925493,-0.0024424631,-0.0169508152,0.0050292374,68.1999167013,68.3149859139,67.0104221662,67.0438725187,89672100,61.3236825422,58.0304900574,-0.0033742155,0.0060433085,435.5194066863,437.4052280361,433.1069596935,434.0498703684,2463500,446.3278914433,434.1080299013,0,0,0,0,0,0,0,0,0,0.0162822252,-0.0053404539,7.37,7.5,7.33,7.49,55200,7.6504,7.9242,0.0057251908,-0.0003162555,28.7824463163,29.2035635333,28.7183632615,28.9472313142,22979600,29.3246111498,29.8183468327,0.0015645372,-0.0007810466,38.35,38.58,37.69,38.41,57995200,34.66236,27.843745,0.0043668122,-0.000310559,30.526555545,30.8740974281,30.4694253724,30.659859281,13870200,31.0018785808,31.1571463989,0.0095472882,0.000754784,20.1219801267,20.4556929302,20.1129608617,20.3140904703,32084300,20.5101606317,20.9165112198,0.0010305364,0.0005960121,167.0460773901,168.187684254,165.9574737019,167.2182244568,3117800,173.4382370973,179.7889607652
1926933,-0.0040001584,-0.0024424631,0.0052153834,67.3810520719,67.8573850916,67.061266702,67.2164763376,83969900,61.7244347881,58.1363206224,-0.0015161087,0.0038765486,436.6729676183,439.8121579983,434.5915424583,436.010923953,3511000,445.3404432854,434.4497848662,0,0,0,0,0,0,0,0,0,-0.0067114094,0,7.45,7.48,7.37,7.4,29400,7.6324,7.9086,0,0.0181904461,28.9380765921,29.3042654766,28.8739935374,28.9380765921,37409100,29.1826485413,29.8494385877,-0.0015633142,0.0013048017,38.38,38.85,38.145,38.32,46116900,35.12916,27.971645,0.0034172103,0.0037151703,30.6503375855,31.059770489,30.5646423267,30.7550762353,11955400,31.0072107302,31.1572802493,-0.0164152618,0.0040595399,20.3294232208,20.3655002806,19.8964985027,19.9957104172,32403300,20.4471963984,20.9268448043,0.0010288623,0.0042735043,167.3178885481,169.039359216,166.9645340426,167.4900356149,3551000,173.1224021413,179.5581047305
